barcode	sub_category_slug	top_category_id	source
7290113192362	fragrance-main	13	shufersal
7290113192386	fragrance-main	13	shufersal
7290113192393	fragrance-main	13	shufersal
7290113192478	fragrance-main	13	shufersal
7290113192485	kids-main	17	shufersal
7290113192492	fragrance-main	13	shufersal
7290113192508	fragrance-main	13	shufersal
7290113192515	fragrance-main	13	shufersal
7290113192522	fragrance-main	13	shufersal
7290113192539	fragrance-main	13	shufersal
7290113192546	fragrance-main	13	shufersal
7290113192553	fragrance-main	13	shufersal
7290113192560	kids-main	17	shufersal
7290113192577	kids-main	17	shufersal
7290113192881	electronics-main	26	shufersal
7290113192997	fragrance-main	13	shufersal
7290113193000	kids-main	17	shufersal
7290113193017	fragrance-main	13	shufersal
7290113193031	fragrance-main	13	shufersal
7290113193406	kids-main	17	shufersal
7290113194090	kids-main	17	shufersal
7290113196896	fragrance-main	13	shufersal
7290113198647	makeup-main	14	shufersal
7290113198654	makeup-main	14	shufersal
7290113198661	makeup-main	14	shufersal
7290113198685	makeup-main	14	shufersal
7290113199583	skincare-main	12	shufersal
7290113300194	snacks-main	7	shufersal
7290113300224	snacks-main	7	shufersal
7290113300231	snacks-main	7	shufersal
7290113302273	snacks-main	7	shufersal
7290113302280	snacks-main	7	shufersal
7290113302297	snacks-main	7	shufersal
7290113302327	snacks-main	7	shufersal
7290113302358	snacks-main	7	shufersal
7290113302365	snacks-main	7	shufersal
7290113302396	snacks-main	7	shufersal
7290113306141	snacks-main	7	shufersal
7290113435995	frozen-main	2	shufersal
7290113436732	frozen-main	2	shufersal
7290113437333	frozen-main	2	shufersal
7290113560055	living-room-main	23	shufersal
7290113560109	living-room-main	23	shufersal
7290113560147	makeup-main	14	shufersal
7290113560154	makeup-main	14	shufersal
7290113560277	living-room-main	23	shufersal
7290113560352	living-room-main	23	shufersal
7290113560383	living-room-main	23	shufersal
7290113560390	living-room-main	23	shufersal
7290113560406	makeup-main	14	shufersal
7290113560413	makeup-main	14	shufersal
7290113560420	makeup-main	14	shufersal
7290113560468	living-room-main	23	shufersal
7290113560475	living-room-main	23	shufersal
7290113560512	living-room-main	23	shufersal
7290113560550	living-room-main	23	shufersal
7290113560567	living-room-main	23	shufersal
7290113560826	living-room-main	23	shufersal
7290113560864	living-room-main	23	shufersal
7290113560871	living-room-main	23	shufersal
7290113560895	living-room-main	23	shufersal
7290113560901	living-room-main	23	shufersal
7290113594265	electronics-main	26	shufersal
7290113594272	electronics-main	26	shufersal
7290113594296	electronics-main	26	shufersal
7290113657090	pharmacy-main	16	shufersal
7290113670600	organic-main	10	shufersal
7290113670662	organic-main	10	shufersal
7290113673380	organic-main	10	shufersal
7290113675957	living-room-main	23	shufersal
7290113700062	household-main	19	shufersal
7290113700086	household-main	19	shufersal
7290113700222	household-main	19	shufersal
7290113700475	household-main	19	shufersal
7290113700550	household-main	19	shufersal
7290113700574	household-main	19	shufersal
7290113700673	household-main	19	shufersal
7290113701045	household-main	19	shufersal
7290113701076	household-main	19	shufersal
7290113701366	household-main	19	shufersal
7290113701595	household-main	19	shufersal
7290113701786	household-main	19	shufersal
7290113701984	household-main	19	shufersal
7290113702004	household-main	19	shufersal
7290113702318	household-main	19	shufersal
7290113702332	household-main	19	shufersal
7290113702417	household-main	19	shufersal
7290113703346	household-main	19	shufersal
7290113703469	household-main	19	shufersal
7290113703537	household-main	19	shufersal
7290113703612	household-main	19	shufersal
7290113703919	household-main	19	shufersal
7290113703926	household-main	19	shufersal
7290113704015	household-main	19	shufersal
7290113704282	household-main	19	shufersal
7290113704510	household-main	19	shufersal
7290113705210	household-main	19	shufersal
7290113705241	household-main	19	shufersal
7290113705494	household-main	19	shufersal
7290113705531	household-main	19	shufersal
7290113705555	household-main	19	shufersal
7290113705562	household-main	19	shufersal
7290113705661	household-main	19	shufersal
7290113705708	household-main	19	shufersal
7290113705746	household-main	19	shufersal
7290113705777	household-main	19	shufersal
7290113705814	household-main	19	shufersal
7290113705821	household-main	19	shufersal
7290113706910	household-main	19	shufersal
7290113707597	household-main	19	shufersal
7290113707610	household-main	19	shufersal
7290113707672	household-main	19	shufersal
7290113707740	household-main	19	shufersal
7290113762718	clothing-main	27	shufersal
7290113762732	clothing-main	27	shufersal
7290113762824	clothing-main	27	shufersal
7290113763043	clothing-main	27	shufersal
7290113763128	clothing-main	27	shufersal
7290113763289	clothing-main	27	shufersal
7290113763548	clothing-main	27	shufersal
7290113763784	clothing-main	27	shufersal
7290113764019	clothing-main	27	shufersal
7290113764224	clothing-main	27	shufersal
7290113764231	clothing-main	27	shufersal
7290113769809	clothing-main	27	shufersal
7290114142342	household-main	19	shufersal
7290114151573	organic-main	10	shufersal
7290114151580	organic-main	10	shufersal
7290114151597	organic-main	10	shufersal
7290114151603	organic-main	10	shufersal
7290114151610	organic-main	10	shufersal
7290114151627	organic-main	10	shufersal
7290114151634	organic-main	10	shufersal
7290114151658	organic-main	10	shufersal
7290114151665	organic-main	10	shufersal
7290114151672	organic-main	10	shufersal
7290114152174	organic-main	10	shufersal
7290114152181	organic-main	10	shufersal
7290114154109	fragrance-main	13	shufersal
7290114154116	organic-main	10	shufersal
7290114154130	organic-main	10	shufersal
7290114154147	fragrance-main	13	shufersal
7290114158732	organic-main	10	shufersal
7290114158763	household-main	19	shufersal
7290114158770	household-main	19	shufersal
7290114158787	household-main	19	shufersal
7290114158794	household-main	19	shufersal
7290114158800	fragrance-main	13	shufersal
7290114158817	fragrance-main	13	shufersal
7290114310239	clothing-main	27	shufersal
7290114310406	clothing-main	27	shufersal
7290114310536	kids-main	17	shufersal
7290114310550	clothing-main	27	shufersal
7290114310574	clothing-main	27	shufersal
7290114310611	clothing-main	27	shufersal
7290114310895	dairy-imported	3	tiv_taam
7290114311014	clothing-main	27	shufersal
7290114311069	kids-main	17	shufersal
7290114311328	clothing-main	27	shufersal
7290114311359	clothing-main	27	shufersal
7290114311458	clothing-main	27	shufersal
7290114311595	dairy-imported	3	tiv_taam
7290114311601	clothing-main	27	shufersal
7290114312424	clothing-main	27	shufersal
7290114312431	clothing-main	27	shufersal
7290114312479	dairy-imported	3	tiv_taam
7290114312578	clothing-main	27	shufersal
7290114312707	clothing-main	27	shufersal
7290114312813	clothing-main	27	shufersal
7290114312950	electronics-main	26	shufersal
7290114313018	clothing-main	27	shufersal
7290114313070	clothing-main	27	shufersal
7290114313094	dairy-imported	3	tiv_taam
7290114313278	electronics-main	26	shufersal
7290114313285	dairy-imported	3	tiv_taam
7290114313360	clothing-main	27	shufersal
7290114313377	clothing-main	27	shufersal
7290114313568	clothing-main	27	shufersal
7290114313582	clothing-main	27	shufersal
7290114313704	dairy-imported	3	tiv_taam
7290114313865	clothing-main	27	shufersal
7290114313926	clothing-main	27	shufersal
7290114314015	clothing-main	27	shufersal
7290114314053	clothing-main	27	shufersal
7290114314060	clothing-main	27	shufersal
7290114314312	dairy-imported	3	tiv_taam
7290114314503	dairy-imported	3	tiv_taam
7290114314596	clothing-main	27	shufersal
7290114314602	electronics-main	26	shufersal
7290114314619	dairy-imported	3	tiv_taam
7290114314626	electronics-main	26	shufersal
7290114320191	bread-main	6	shufersal
7290114320207	bread-main	6	shufersal
7290114320214	bread-main	6	shufersal
7290114320238	bread-main	6	shufersal
7290114320245	bread-main	6	shufersal
7290114430593	kitchen-main	20	shufersal
7290114431026	snacks-main	7	shufersal
7290114431194	snacks-main	7	shufersal
7290114431354	snacks-main	7	shufersal
7290114431958	garden-main	24	shufersal
7290114432030	snacks-main	7	shufersal
7290114432511	snacks-main	7	shufersal
7290114432528	snacks-main	7	shufersal
7290114432573	kitchen-main	20	shufersal
7290114432580	kitchen-main	20	shufersal
7290114432603	kitchen-main	20	shufersal
7290114432634	snacks-main	7	shufersal
7290114432887	household-main	19	shufersal
7290114460026	household-main	19	shufersal
7290114460316	pharmacy-main	16	shufersal
7290114460354	pharmacy-main	16	shufersal
7290114460378	pharmacy-main	16	shufersal
7290114460385	pharmacy-main	16	shufersal
7290114460729	household-main	19	shufersal
7290114460903	pharmacy-main	16	shufersal
7290114461207	household-main	19	shufersal
7290114462518	pharmacy-main	16	shufersal
7290114462846	pharmacy-main	16	shufersal
7290114462969	pharmacy-main	16	shufersal
7290114600927	fragrance-main	13	shufersal
7290114600934	fragrance-main	13	shufersal
7290114600941	kids-main	17	shufersal
7290114603768	electronics-main	26	shufersal
7290114604895	fragrance-main	13	shufersal
7290114604901	fragrance-main	13	shufersal
7290114604925	kids-main	17	shufersal
7290114604949	kids-main	17	shufersal
7290114606608	fragrance-main	13	shufersal
7290114607315	living-room-main	23	shufersal
7290114608589	fragrance-main	13	shufersal
7290114659949	fragrance-main	13	shufersal
7290114662543	clothing-main	27	shufersal
7290114720656	household-main	19	shufersal
7290114720670	garden-main	24	shufersal
7290114720724	living-room-main	23	shufersal
7290114720861	garden-main	24	shufersal
7290114721301	living-room-main	23	shufersal
7290114721325	garden-main	24	shufersal
7290114721400	living-room-main	23	shufersal
7290114721592	living-room-main	23	shufersal
7290114721608	living-room-main	23	shufersal
7290114721783	garden-main	24	shufersal
7290114721875	garden-main	24	shufersal
7290114722377	cooking-main	5	shufersal
7290114722384	cooking-main	5	shufersal
7290114722391	household-main	19	shufersal
7290114722421	cooking-main	5	shufersal
7290114723008	garden-main	24	shufersal
7290114723046	garden-main	24	shufersal
7290114723053	garden-main	24	shufersal
7290114723060	household-main	19	shufersal
7290114723077	household-main	19	shufersal
7290114723091	garden-main	24	shufersal
7290114723114	garden-main	24	shufersal
7290114723121	garden-main	24	shufersal
7290114723138	garden-main	24	shufersal
7290114723145	garden-main	24	shufersal
7290114723176	garden-main	24	shufersal
7290114723183	garden-main	24	shufersal
7290114723190	garden-main	24	shufersal
7290114723213	garden-main	24	shufersal
7290114723220	garden-main	24	shufersal
7290114723237	garden-main	24	shufersal
7290114723244	household-main	19	shufersal
7290114723275	kitchen-main	20	shufersal
7290114723329	garden-main	24	shufersal
7290114723398	household-main	19	shufersal
7290114723404	household-main	19	shufersal
7290114723657	pharmacy-main	16	shufersal
7290114723930	garden-main	24	shufersal
7290114723947	garden-main	24	shufersal
7290114723954	garden-main	24	shufersal
7290114723961	garden-main	24	shufersal
7290114724050	garden-main	24	shufersal
7290114724128	garden-main	24	shufersal
7290114724135	cooking-main	5	shufersal
7290114724210	garden-main	24	shufersal
7290114724234	garden-main	24	shufersal
7290114724364	garden-main	24	shufersal
7290114725033	cooking-main	5	shufersal
7290114725040	cooking-main	5	shufersal
7290114785709	dairy-main	3	shufersal
7290114785723	dairy-main	3	shufersal
7290114977449	living-room-main	23	shufersal
7290114977456	organic-main	10	shufersal
7290114977463	organic-main	10	shufersal
7290114977470	organic-main	10	shufersal
7290115000450	cooking-main	5	shufersal
7290115000726	snacks-main	7	shufersal
7290115001594	cooking-main	5	shufersal
7290115003031	snacks-main	7	shufersal
7290115003048	snacks-main	7	shufersal
7290115003178	snacks-main	7	shufersal
7290115003659	cooking-main	5	shufersal
7290115003666	cooking-main	5	shufersal
7290115003697	cooking-main	5	shufersal
7290115041439	organic-main	10	shufersal
7290115041446	organic-main	10	shufersal
7290115042245	living-room-main	23	shufersal
7290115043112	organic-main	10	shufersal
7290115043419	organic-main	10	shufersal
7290115043426	organic-main	10	shufersal
7290115043495	organic-main	10	shufersal
7290115043501	organic-main	10	shufersal
7290115043778	household-main	19	shufersal
7290115043884	fragrance-main	13	shufersal
7290115044003	organic-main	10	shufersal
7290115044188	organic-main	10	shufersal
7290115044546	organic-main	10	shufersal
7290115044553	organic-main	10	shufersal
7290115044584	living-room-main	23	shufersal
7290115044607	organic-main	10	shufersal
7290115044614	organic-main	10	shufersal
7290115044621	organic-main	10	shufersal
7290115044638	organic-main	10	shufersal
7290115044645	organic-main	10	shufersal
7290115044690	organic-main	10	shufersal
7290115044713	organic-main	10	shufersal
7290115045581	organic-main	10	shufersal
7290115045963	organic-main	10	shufersal
7290115046397	organic-main	10	shufersal
7290115046649	pharmacy-main	16	shufersal
7290115046656	pharmacy-main	16	shufersal
7290115046663	pharmacy-main	16	shufersal
7290115073676	fragrance-main	13	shufersal
7290115075038	fragrance-main	13	shufersal
7290115078343	frozen-main	2	shufersal
7290115078350	frozen-main	2	shufersal
7290115078374	frozen-main	2	shufersal
7290115078381	frozen-main	2	shufersal
7290115078398	frozen-main	2	shufersal
7290115078466	frozen-main	2	shufersal
7290115190007	clothing-main	27	shufersal
7290115190021	clothing-main	27	shufersal
7290115190069	clothing-main	27	shufersal
7290115190083	clothing-main	27	shufersal
7290115190120	clothing-main	27	shufersal
7290115190144	clothing-main	27	shufersal
7290115190168	clothing-main	27	shufersal
7290115190182	clothing-main	27	shufersal
7290115190205	clothing-main	27	shufersal
7290115190229	clothing-main	27	shufersal
7290115190243	clothing-main	27	shufersal
7290115190267	clothing-main	27	shufersal
7290115190328	clothing-main	27	shufersal
7290115190342	clothing-main	27	shufersal
7290115190366	clothing-main	27	shufersal
7290115190380	clothing-main	27	shufersal
7290115190427	clothing-main	27	shufersal
7290115190441	clothing-main	27	shufersal
7290115190465	clothing-main	27	shufersal
7290115190489	clothing-main	27	shufersal
7290115190502	clothing-main	27	shufersal
7290115190526	clothing-main	27	shufersal
7290115190540	clothing-main	27	shufersal
7290115190564	clothing-main	27	shufersal
7290115190588	clothing-main	27	shufersal
7290115190885	clothing-main	27	shufersal
7290115190946	clothing-main	27	shufersal
7290115191028	clothing-main	27	shufersal
7290115191462	clothing-main	27	shufersal
7290115191479	clothing-main	27	shufersal
7290115191486	clothing-main	27	shufersal
7290115191493	clothing-main	27	shufersal
7290115191578	clothing-main	27	shufersal
7290115191585	clothing-main	27	shufersal
7290115200003	electronics-main	26	shufersal
7290115200027	electronics-main	26	shufersal
7290115200676	electronics-main	26	shufersal
7290115201031	electronics-main	26	shufersal
7290115201680	clothing-main	27	shufersal
7290115201703	electronics-main	26	shufersal
7290115201727	electronics-main	26	shufersal
7290115201741	clothing-main	27	shufersal
7290115201949	electronics-main	26	shufersal
7290115202434	drinks-main	8	shufersal
7290115202687	drinks-main	8	shufersal
7290115204056	kids-main	17	shufersal
7290115205176	electronics-main	26	shufersal
7290115205312	electronics-main	26	shufersal
7290115206333	electronics-main	26	shufersal
7290115207484	clothing-main	27	shufersal
7290115207644	electronics-main	26	shufersal
7290115207682	fragrance-main	13	shufersal
7290115207941	clothing-main	27	shufersal
7290115207965	clothing-main	27	shufersal
7290115207989	clothing-main	27	shufersal
7290115208009	clothing-main	27	shufersal
7290115208047	clothing-main	27	shufersal
7290115208061	clothing-main	27	shufersal
7290115209020	fragrance-main	13	shufersal
7290115209150	meat-main	4	shufersal
7290115251227	meat-main	4	shufersal
7290115252460	meat-main	4	shufersal
7290115252477	meat-main	4	shufersal
7290115292442	living-room-main	23	shufersal
7290115292459	living-room-main	23	shufersal
7290115292466	living-room-main	23	shufersal
7290115292473	organic-main	10	shufersal
7290115292480	organic-main	10	shufersal
7290115292497	organic-main	10	shufersal
7290115292503	organic-main	10	shufersal
7290115292510	organic-main	10	shufersal
7290115292527	organic-main	10	shufersal
7290115292756	living-room-main	23	shufersal
7290115292763	living-room-main	23	shufersal
7290115292770	living-room-main	23	shufersal
7290115292879	fragrance-main	13	shufersal
7290115293227	organic-main	10	shufersal
7290115293234	fragrance-main	13	shufersal
7290115297775	organic-main	10	shufersal
7290115297782	fragrance-main	13	shufersal
7290115297805	organic-main	10	shufersal
7290115340068	household-main	19	shufersal
7290115340112	fragrance-main	13	shufersal
7290115340143	household-main	19	shufersal
7290115340167	household-main	19	shufersal
7290115340174	household-main	19	shufersal
7290115340433	household-main	19	shufersal
7290115340549	organic-main	10	shufersal
7290115340716	fragrance-main	13	shufersal
7290115340754	household-main	19	shufersal
7290115340921	fragrance-main	13	shufersal
7290115341072	household-main	19	shufersal
7290115341089	fragrance-main	13	shufersal
7290115341218	living-room-main	23	shufersal
7290115341416	household-main	19	shufersal
7290115368246	pets-main	18	shufersal
7290115400274	electronics-main	26	shufersal
7290115405774	bedroom-main	21	shufersal
7290115480368	electronics-main	26	shufersal
7290115660005	household-main	19	shufersal
7290115660074	household-main	19	shufersal
7290115660098	household-main	19	shufersal
7290115660111	household-main	19	shufersal
7290115660258	household-main	19	shufersal
7290115660302	household-main	19	shufersal
7290115660524	household-main	19	shufersal
7290115660562	household-main	19	shufersal
7290115660579	household-main	19	shufersal
7290115660609	household-main	19	shufersal
7290115660616	household-main	19	shufersal
7290115660623	household-main	19	shufersal
7290115660647	household-main	19	shufersal
7290115660678	household-main	19	shufersal
7290115660692	household-main	19	shufersal
7290115660708	household-main	19	shufersal
7290115662313	household-main	19	shufersal
7290115662337	household-main	19	shufersal
7290115662344	household-main	19	shufersal
7290115662368	household-main	19	shufersal
7290115662382	household-main	19	shufersal
7290115662436	household-main	19	shufersal
7290115662443	household-main	19	shufersal
7290115663389	organic-main	10	shufersal
7290115663471	household-main	19	shufersal
7290115663488	household-main	19	shufersal
7290115663495	household-main	19	shufersal
7290115663501	household-main	19	shufersal
7290115663556	household-main	19	shufersal
7290115663877	household-main	19	shufersal
7290115674705	snacks-imported	7	tiv_taam
7290115675207	snacks-imported	7	tiv_taam
7290115676051	clothing-main	27	shufersal
7290115678222	clothing-main	27	shufersal
7290115678376	bedroom-main	21	shufersal
7290115678383	bedroom-main	21	shufersal
7290115679960	snacks-imported	7	tiv_taam
7290115971101	makeup-main	14	shufersal
7290116075105	garden-main	24	shufersal
7290116131726	electronics-main	26	shufersal
7290116131733	electronics-main	26	shufersal
7290116131740	electronics-main	26	shufersal
7290116131757	electronics-main	26	shufersal
7290116530000	living-room-main	23	shufersal
7290116530482	electronics-main	26	shufersal
7290116531588	household-imported	19	tiv_taam
7290116531762	electronics-main	26	shufersal
7290116531779	electronics-main	26	shufersal
7290116532011	electronics-main	26	shufersal
7290116532264	meat-main	4	shufersal
7290116532271	meat-main	4	shufersal
7290116532424	living-room-main	23	shufersal
7290116532776	pharmacy-main	16	shufersal
7290116532783	pharmacy-main	16	shufersal
7290116532875	fragrance-main	13	shufersal
7290116533575	electronics-main	26	shufersal
7290116533582	fragrance-main	13	shufersal
7290116533704	electronics-main	26	shufersal
7290116533742	dairy-main	3	shufersal
7290116533872	household-imported	19	tiv_taam
7290116534152	living-room-main	23	shufersal
7290116534237	fragrance-main	13	shufersal
7290116534244	fragrance-main	13	shufersal
7290116534442	electronics-main	26	shufersal
7290116534459	electronics-main	26	shufersal
7290116534619	electronics-main	26	shufersal
7290116534749	fragrance-main	13	shufersal
7290116534879	living-room-main	23	shufersal
7290116535296	kids-imported	17	tiv_taam
7290116535784	living-room-main	23	shufersal
7290116535807	living-room-main	23	shufersal
7290116535814	living-room-main	23	shufersal
7290116535838	living-room-main	23	shufersal
7290116535845	electronics-main	26	shufersal
7290116535951	fragrance-main	13	shufersal
7290116536217	electronics-main	26	shufersal
7290116536224	electronics-main	26	shufersal
7290116536255	electronics-main	26	shufersal
7290116536262	electronics-main	26	shufersal
7290116536279	electronics-main	26	shufersal
7290116536316	electronics-main	26	shufersal
7290116536323	electronics-main	26	shufersal
7290116536347	electronics-main	26	shufersal
7290116536590	fragrance-main	13	shufersal
7290116536774	electronics-main	26	shufersal
7290116536781	electronics-main	26	shufersal
7290116536927	electronics-main	26	shufersal
7290116536934	electronics-main	26	shufersal
7290116537016	electronics-main	26	shufersal
7290116537191	electronics-main	26	shufersal
7290116537207	electronics-main	26	shufersal
7290116537214	electronics-main	26	shufersal
7290116537351	electronics-main	26	shufersal
7290116537375	electronics-main	26	shufersal
7290116537719	fragrance-main	13	shufersal
7290116537740	fragrance-main	13	shufersal
7290116537764	fragrance-main	13	shufersal
7290116537771	fragrance-main	13	shufersal
7290116537955	electronics-main	26	shufersal
7290116537962	electronics-main	26	shufersal
7290116538129	fragrance-main	13	shufersal
7290116538662	electronics-main	26	shufersal
7290116538679	makeup-main	14	shufersal
7290116740157	clothing-main	27	shufersal
7290116743486	clothing-main	27	shufersal
7290116747958	clothing-main	27	shufersal
7290116748405	clothing-main	27	shufersal
7290116765198	electronics-main	26	shufersal
7290116765587	electronics-main	26	shufersal
7290116765594	electronics-main	26	shufersal
7290116766379	electronics-main	26	shufersal
7290116820507	skincare-main	12	shufersal
7290116820514	skincare-main	12	shufersal
7290116820521	skincare-main	12	shufersal
7290116820606	skincare-main	12	shufersal
7290116820613	skincare-main	12	shufersal
7290116820651	skincare-main	12	shufersal
7290116820712	skincare-main	12	shufersal
7290116820750	skincare-main	12	shufersal
7290116820767	skincare-main	12	shufersal
7290116820774	skincare-main	12	shufersal
7290116820781	skincare-main	12	shufersal
7290116820835	skincare-main	12	shufersal
7290116820965	skincare-main	12	shufersal
7290116820989	skincare-main	12	shufersal
7290116911755	fragrance-main	13	shufersal
7290116911762	fragrance-main	13	shufersal
7290116911779	fragrance-main	13	shufersal
7290116930695	clothing-main	27	shufersal
7290116931524	clothing-main	27	shufersal
7290116931982	clothing-main	27	shufersal
7290116932033	clothing-main	27	shufersal
7290116932194	vitamins-imported	9	tiv_taam
7290116932200	vitamins-imported	9	tiv_taam
7290116932484	electronics-main	26	shufersal
7290116932620	electronics-main	26	shufersal
7290116932644	clothing-main	27	shufersal
7290116932651	bread-main	6	shufersal
7290116932774	electronics-main	26	shufersal
7290116932781	electronics-main	26	shufersal
7290116932811	bread-main	6	shufersal
7290116932842	bread-main	6	shufersal
7290116933078	clothing-main	27	shufersal
7290116933191	electronics-main	26	shufersal
7290116933818	bedroom-main	21	shufersal
7290116933825	bedroom-main	21	shufersal
7290116933894	bread-main	6	shufersal
7290116934020	electronics-main	26	shufersal
7290116934150	bread-main	6	shufersal
7290116934228	electronics-main	26	shufersal
7290116934242	clothing-main	27	shufersal
7290116934273	clothing-main	27	shufersal
7290116934327	bread-main	6	shufersal
7290116934365	clothing-main	27	shufersal
7290116934402	electronics-main	26	shufersal
7290116934471	bread-main	6	shufersal
7290116934488	bread-main	6	shufersal
7290116934556	clothing-main	27	shufersal
7290116935409	clothing-main	27	shufersal
7290116935416	clothing-main	27	shufersal
7290116935508	clothing-main	27	shufersal
7290116935607	dairy-imported	3	tiv_taam
7290116935614	electronics-main	26	shufersal
7290116935621	electronics-main	26	shufersal
7290116935713	dairy-imported	3	tiv_taam
7290116935942	bread-main	6	shufersal
7290116935959	bread-main	6	shufersal
7290116936079	bread-main	6	shufersal
7290116936093	clothing-main	27	shufersal
7290116936116	bread-main	6	shufersal
7290116936123	electronics-main	26	shufersal
7290116936178	electronics-main	26	shufersal
7290116936208	electronics-main	26	shufersal
7290116936215	electronics-main	26	shufersal
7290116936222	dairy-imported	3	tiv_taam
7290116936307	clothing-main	27	shufersal
7290116936321	electronics-main	26	shufersal
7290116936352	dairy-imported	3	tiv_taam
7290116936369	dairy-imported	3	tiv_taam
7290116936383	dairy-imported	3	tiv_taam
7290116936475	dairy-imported	3	tiv_taam
7290116936482	electronics-main	26	shufersal
7290116936512	clothing-main	27	shufersal
7290116936529	clothing-main	27	shufersal
7290116936574	clothing-main	27	shufersal
7290116936581	electronics-main	26	shufersal
7290116936628	bread-main	6	shufersal
7290116936635	clothing-main	27	shufersal
7290116936765	bread-main	6	shufersal
7290117261040	fragrance-main	13	shufersal
7290117261088	clothing-main	27	shufersal
7290117261910	clothing-main	27	shufersal
7290117263037	electronics-main	26	shufersal
7290117263174	frozen-imported	2	tiv_taam
7290117263563	clothing-main	27	shufersal
7290117263594	snacks-imported	7	tiv_taam
7290117264423	meat-main	4	shufersal
7290117264430	meat-main	4	shufersal
7290117264546	electronics-main	26	shufersal
7290117264683	dairy-imported	3	tiv_taam
7290117265062	fragrance-main	13	shufersal
7290117265321	electronics-main	26	shufersal
7290117265604	fragrance-main	13	shufersal
7290117265611	fragrance-main	13	shufersal
7290117265772	clothing-main	27	shufersal
7290117266014	fragrance-main	13	shufersal
7290117266021	fragrance-main	13	shufersal
7290117266038	fragrance-main	13	shufersal
7290117266076	fragrance-main	13	shufersal
7290117266298	vitamins-imported	9	tiv_taam
7290117266304	vitamins-imported	9	tiv_taam
7290117266458	dairy-imported	3	tiv_taam
7290117266540	dairy-imported	3	tiv_taam
7290117267004	bedroom-main	21	shufersal
7290117267189	dairy-imported	3	tiv_taam
7290117267332	fragrance-main	13	shufersal
7290117267349	fragrance-main	13	shufersal
7290117267356	fragrance-main	13	shufersal
7290117267608	meat-main	4	shufersal
7290117267653	electronics-main	26	shufersal
7290117267660	electronics-main	26	shufersal
7290117268209	electronics-main	26	shufersal
7290117268605	clothing-main	27	shufersal
7290117268612	clothing-main	27	shufersal
7290117268629	clothing-main	27	shufersal
7290117268643	fragrance-main	13	shufersal
7290117268957	clothing-main	27	shufersal
7290117268964	clothing-main	27	shufersal
7290117269138	clothing-main	27	shufersal
7290117380192	snacks-imported	7	tiv_taam
7290117382868	fragrance-main	13	shufersal
7290117383612	living-room-main	23	shufersal
7290117383667	living-room-main	23	shufersal
7290117384572	electronics-main	26	shufersal
7290117384589	electronics-main	26	shufersal
7290117384596	electronics-main	26	shufersal
7290117386675	makeup-main	14	shufersal
7290117386682	makeup-main	14	shufersal
7290117387375	living-room-main	23	shufersal
7290117387726	fragrance-main	13	shufersal
7290117388082	fragrance-main	13	shufersal
7290117388099	fragrance-main	13	shufersal
7290117389096	electronics-main	26	shufersal
7290117389102	electronics-main	26	shufersal
7290117389300	fragrance-main	13	shufersal
7290117389317	fragrance-main	13	shufersal
7290117389751	fragrance-main	13	shufersal
7290117470503	frozen-main	2	shufersal
7290117470961	cooking-main	5	shufersal
7290117470978	cooking-main	5	shufersal
7290117470985	cooking-main	5	shufersal
7290117471296	cooking-main	5	shufersal
7290117471425	snacks-main	7	shufersal
7290117471432	snacks-main	7	shufersal
7290117471449	snacks-main	7	shufersal
7290117471456	snacks-main	7	shufersal
7290117495667	electronics-main	26	shufersal
7290117495698	household-main	19	shufersal
7290117496336	household-main	19	shufersal
7290117496640	household-main	19	shufersal
7290117496923	household-main	19	shufersal
7290117497258	electronics-main	26	shufersal
7290117497357	household-main	19	shufersal
7290117497708	household-main	19	shufersal
7290117497715	household-main	19	shufersal
7290117497760	electronics-main	26	shufersal
7290117498415	fragrance-main	13	shufersal
7290117498521	household-main	19	shufersal
7290117498668	dairy-main	3	shufersal
7290117498798	electronics-main	26	shufersal
7290117498866	household-main	19	shufersal
7290117530092	household-main	19	shufersal
7290117530160	household-main	19	shufersal
7290117530245	household-main	19	shufersal
7290117530597	household-main	19	shufersal
7290117530603	household-main	19	shufersal
7290117530689	household-main	19	shufersal
7290117530795	household-main	19	shufersal
7290117530832	household-main	19	shufersal
7290117530887	household-main	19	shufersal
7290117530894	household-main	19	shufersal
7290117530917	household-main	19	shufersal
7290117531020	household-main	19	shufersal
7290117531105	household-main	19	shufersal
7290117531297	household-main	19	shufersal
7290117531563	household-main	19	shufersal
7290117531594	household-main	19	shufersal
7290117531662	household-main	19	shufersal
7290117531693	household-main	19	shufersal
7290117531709	household-main	19	shufersal
7290117531730	household-main	19	shufersal
7290117531983	household-main	19	shufersal
7290117532089	household-main	19	shufersal
7290117532959	household-main	19	shufersal
7290117533239	household-main	19	shufersal
7290117533277	household-main	19	shufersal
7290117533505	pharmacy-main	16	shufersal
7290117535455	household-main	19	shufersal
7290117536063	household-main	19	shufersal
7290117536469	household-main	19	shufersal
7290117536803	household-main	19	shufersal
7290117537268	household-main	19	shufersal
7290117537923	household-main	19	shufersal
7290117620373	kitchen-main	20	shufersal
7290117621097	kitchen-main	20	shufersal
7290117621103	kitchen-main	20	shufersal
7290117621172	cooking-main	5	shufersal
7290117621264	cooking-main	5	shufersal
7290117621431	kitchen-main	20	shufersal
7290117621448	kitchen-main	20	shufersal
7290117621455	kitchen-main	20	shufersal
7290117621530	pets-main	18	shufersal
7290117621769	kitchen-main	20	shufersal
