# KAN-29: a product's display name, decided once by a human and then kept -
# never recomputed from whichever chain's file happens to sort last, and
# never one of the eleven chains' names truncated at 20 characters.
#
# Columns: barcode, name, source, decided_at (tab-separated, UTF-8, no
# header on the data rows below - this comment block is skipped by the
# loader because it starts with '#'). `source` names where the evidence
# came from (a chain id, "pricez", "manual", ...), not a person, so it
# survives a re-review. `decided_at` is the date (YYYY-MM-DD) the row was
# accepted, not when the candidate was first seen.
#
# This file has room to grow: a later column (brand, size, unit, image URL,
# category) is appended after decided_at, never inserted before it, and
# existing rows are left with only four fields until they are backfilled -
# scripts/build_app_db.py's load_product_names() only unpacks the first
# four fields and ignores the rest, so old rows and old readers both keep
# working. Teaching the build to use a new column is a separate change to
# that function, not to this file's shape.
7290019926191	האופה פרו - תבשיל איטריות להכנה מהירה - בטעם עוף 51 גרם חלבון	chains-35318063298	2026-09-18
7290019926214	הטרולים - מחית פרי תפוח ובננה 90 גרם	chains-35318063298	2026-09-18
7290019926245	האופה פרו - תבשיל איטריות להכנה מהירה - בטעם בקר פיקנטי 51 גרם חלבון	chains-35318063298	2026-09-18
7290019926313	טרולים-מחית פרי אפרסק תפוח ובננה  90 גרם	chains-35318063298	2026-09-18
7290019926368	המיניונים - וופלים בטעם אגוזי לוז 160 גרם	chains-35318063298	2026-09-18
7290019926573	המיניונים חמאת בוטנים טבעית 100% - 510 גרם	chains-35318063298	2026-09-18
7290019926627	המיניונים חמאת בוטנים טבעית 100% עם שברי בוטנים 510 גרם	chains-35318063298	2026-09-18
7290019926641	חציל קלוי על האש 660 גרם האופה	chains-35318063298	2026-09-18
7290019926733	האופה גריסיני בטעם קלאסי	chains-35318063298	2026-09-18
7290019926832	האופה מקלות אפויים גריסיני עם חלבון	chains-35318063298	2026-09-18
7290019926900	האופה - שימורי שעועית לבנה ברוטב עגבניות 550 גרם	chains-35318063298	2026-09-18
7290019939801	"עוגיות מיני קוקיס לל""ג בטעם חמאה 200 גר' כשל""פ"	chains-35318063298	2026-09-18
7290019976356	עוגיות שוקו שוקו שוקלד ציפס נטיפי שוקלד חלב ולבן CULULU ללא גלוטן 150 גרם	chains-35318063298	2026-09-18
7290019997023	מנגו חתוך קפוא בית השיטה 300 גרם	chains-35318063298	2026-09-18
7290019997115	זיתים חרוזית ענק מושחר בית השיטה 275 גרם	chains-35318063298	2026-09-18
7290019997412	שעועית לבנה ברוטב עגבניות בית השיטה 330 גרם	chains-35318063298	2026-09-18
7290019997917	אננס חתוך קפוא בית השיטה 300 גרם	chains-35318063298	2026-09-18
7290020080400	ערכה להכנת צמיד סוכריות 225 גרם	chains-35318063298	2026-09-18
7290020130471	כוס יהלום קריסטל 40 יחיד	chains-35318063298	2026-09-18
7290020174468	שניים סינים צמד פטריות שימאג`י לבן חום	chains-35318063298	2026-09-18
7290020178022	טורטילה   חטיף   צ`יפס  בננה  ברבקיו	chains-35318063298	2026-09-18
7290020178275	טורטילה חטיף צ'יפס ירקות ברביקיו 60 גרם	chains-35318063298	2026-09-18
7290020178282	טורטילה חטיף צ'יפס סלק 60 גרם	chains-35318063298	2026-09-18
7290020188359	"תרכיז ניקוי מבושם לשואב שוטף סופט קלין 1350 מ""ל TNX"	chains-35318063298	2026-09-18
7290020238153	עדשי שוקולד מיוצר משוקולד אמיתי 40%	chains-35318063298	2026-09-18
7290020238467	משמש  מיובש  150  גר`מיה	chains-35318063298	2026-09-18
7290020244291	פלפל ירוק ממולא באורז ברוטב עגבניות תומר 400 גרם	chains-35318063298	2026-09-18
7290020244307	קישוא ממולא באורז ברוטב עגבניות תומר 400 גרם	chains-35318063298	2026-09-18
7290020244550	עגבניות חתוכות שלישיה 3*400 גרם	chains-35318063298	2026-09-18
7290020244765	"מהודרים טונה בשמן רביעיות 140 גרם בדצ עד""ח"	chains-35318063298	2026-09-18
7290020244789	בצל ממולא באורז 400 גרם	chains-35318063298	2026-09-18
7290020449092	cremo מיקס כדורי פרלינים חלב (אגוז לוז,תות שדה וקפה)	chains-35318063298	2026-09-18
7290020449207	פסים חמוצים בטעם קולה טעמן 180 גרם	chains-35318063298	2026-09-18
7290020449818	שוקולד אקסטרה חלב עם שברי שקדים 200 גרם	chains-35318063298	2026-09-18
7290020452160	האופה - חצילים ממולאים באורז 400 גרם מתכון ביתי	chains-35318063298	2026-09-18
7290020452214	האופה - קישואים ממולאים באורז 400 גרם מתכון ביתי	chains-35318063298	2026-09-18
7290020452313	תפוחי עץ מיובשים תפוחונים האופה 4 * 22 גרם	chains-35318063298	2026-09-18
7290020452504	המיניונים - בייגלה שמיניות עם מלח 300 גר	chains-35318063298	2026-09-18
7290020452757	המיניונים - בייגלה רשתות עם מלח - 300 גר	chains-35318063298	2026-09-18
7290020543042	ביף גרקי קלאסי בשר בקר מיובש 60 גרם	chains-35318063298	2026-09-18
7290100184141	מצופי ידיים ממותגים מעורב	chains-35318063298	2026-09-18
7290100703663	קמח תופח ללא צוך בניפוי 1קג	chains-35318063298	2026-09-18
7290100859162	שוקולד פרה60% מריר2*100ג	chains-35318063298	2026-09-18
7290101112440	קרחון גרניטה חלבי אייס קפוצ'ינו 48	chains-35318063298	2026-09-18
7290101114178	"גלידה מרובע דה לה קרם תות שוקולד וניל פרווה 2 ליטר בד""ץ"	chains-35318063298	2026-09-18
7290101114185	"גלידה מרובע דה לה קרם תות שוקולד וניל חלבי 2 ליטר בד""ץ"	chains-35318063298	2026-09-18
7290101454168	נרות גמבו מאןיירים סמי הכבאי	chains-35318063298	2026-09-18
7290101501817	השום הקלוף טרה מיה 170 גרם	chains-35318063298	2026-09-18
7290102003822	נרות גמבו מאויירים-מיקי	chains-35318063298	2026-09-18
7290102303977	גוש טונה בשמן זית רוברט 140 גרם	chains-35318063298	2026-09-18
7290102392889	יוגורט מולר ביאנקו 2.8% במתיקות מעודנת 150ג'	chains-35318063298	2026-09-18
7290102600335	כפיות קרם ארוז 50 יח ר. שמאי כשל''פ עד''ח	chains-35318063298	2026-09-18
7290102600380	מזלג שקוף  ארוז 50 י''ח ר. שמאי כשל''פ עד''ח	chains-35318063298	2026-09-18
7290102600458	מזלג קרם ארוז 50 י''ח ר. שמאי  כשל''פ עד''ח	chains-35318063298	2026-09-18
7290103126797	קולגייט משחה TP סנסטיב פרו ריליף 75 מל	chains-35318063298	2026-09-18
7290103700225	טאצ' רדיד אלומיניום 14 מקרון ארוך זוג 45*7.5	chains-35318063298	2026-09-18
7290103701147	טאצ' רדיד אלומיניום 60.9 מטר 200 פיט	chains-35318063298	2026-09-18
7290103701178	טאצ' ספוג הפלא בלוק	chains-35318063298	2026-09-18
7290103702212	ממחטות כיס  טאצ`מארז 10 יח	chains-35318063298	2026-09-18
7290103702298	טאצ' אשפתון עבה בגליל 77*90 50 יח'	chains-35318063298	2026-09-18
7290103702304	טאצ` אשפתון עבה במיוחד 35יח בגליל 90*7	chains-35318063298	2026-09-18
7290103702311	ממחטות אף 10 יחידות מנטול טאצ	chains-35318063298	2026-09-18
7290103705015	כפפות ניטריל שחורות טאצ 100 יח' m	chains-35318063298	2026-09-18
7290104060403	מסטיק בוזוקה  בטעם ענבים	chains-35318063298	2026-09-18
7290104859410	"צלחת פשוטה 1 ק""ג לפיד"	chains-35318063298	2026-09-18
7290105180209	"בקבוק גדול 250מ""ל ללא ביספינול A מארז שלישיה"	chains-35318063298	2026-09-18
7290105180216	פלסטרים שקופים 100 יחידות	chains-35318063298	2026-09-18
7290105180360	מוצץ סיליקון צבעוני בינוני 4 יח' אריסטוקרט	chains-35318063298	2026-09-18
7290105692474	עוגת בראוניס קוקוס 430גר	chains-35318063298	2026-09-18
7290105692498	עוגת הבית בראוניס שוקולד כשר לפסח	chains-35318063298	2026-09-18
7290105692535	הבית עוגת שוקולד צ'יפס כשלפ 350ג.	chains-35318063298	2026-09-18
7290105999054	מארז 10 קפסולות תערובת אולטרא קרים אלומיניום	chains-35318063298	2026-09-18
7290105999214	מארז 10 קפסולות תערובת טריאסטה קרים אלומיניום	chains-35318063298	2026-09-18
7290105999238	מארז 10 קפסולות תערובת אקסטרה קרים אלומיניום	chains-35318063298	2026-09-18
7290106668133	שוקולית 400 גרם שקית - אירוז 9	chains-35318063298	2026-09-18
7290107934473	אקטיביה מארז מיוחד 1.5% 8*150מל	chains-35318063298	2026-09-18
7290108073645	אקדח בועות סבון - מיניונים	chains-35318063298	2026-09-18
7290108505719	גבינה מוצרלה מגורדת 25% שומן 200 גרם	chains-35318063298	2026-09-18
7290108620368	"יין ציון גן עדן מוסקט אלכסנדרוני, 750 מ""ל יצרן/מותג: יקבי ציון"	chains-35318063298	2026-09-18
7290108622096	יין לבן מבעבע חצי יבש פיזארו ציון	chains-35318063298	2026-09-18
7290109230566	וויסקי M&H קלאסיק סינגל מאלט 46% - 0.7	chains-35318063298	2026-09-18
7290109641362	פרוסות בסגנון צדר טבעונית 150 גרם	chains-35318063298	2026-09-18
7290109922867	סופרו - ג'ל כביסה מרוכז עם מרכך 2.5 ליטר	chains-35318063298	2026-09-18
7290109923215	סבון מרסיי 95% טבעי אורכידאה לניקוי לכלים 500מל	chains-35318063298	2026-09-18
7290109923963	סבון דה מרסיי לרצפות 1.5 ליטר מרוכז יעקבי	chains-35318063298	2026-09-18
7290109924106	משחת פרימיום עם עוצמה 150 גר יעקובי אסטו	chains-35318063298	2026-09-18
7290109924779	יעקבי - אל תלכלך מגבונים לניקוי מקצועי 80 יח'	chains-35318063298	2026-09-18
7290109925066	דאו קלין - מדבקות הפלא לאסלה בניחוח ליים 20 גרם	chains-35318063298	2026-09-18
7290110000448	סילאן לחיץ טבעי 100% B&D	chains-35318063298	2026-09-18
7290110003272	פריכונים משולשים מכוסמת 50 גר'	chains-35318063298	2026-09-18
7290110003371	"קרם קוקוס %20%-22 שומן 400 מ""ל"	chains-35318063298	2026-09-18
7290110003388	"נוזל קוקוס 16%-18% 400 מ""ל"	chains-35318063298	2026-09-18
7290110003517	"דגניות בטעם נוגט 300גר ללא גלוטן כשל""פ"	chains-35318063298	2026-09-18
7290110557386	מילקי שכבות בטעם  בטעם קפה 87ג	chains-35318063298	2026-09-18
7290110566579	דבש פרחי בר בבקבוק לחיץ 200 גר	chains-35318063298	2026-09-18
7290111094361	קוויק שקיות אשפה XL עם יחדית 25 יח'	chains-35318063298	2026-09-18
7290111096389	בייביסיטר - מגבונים לחים לתינוק ללא בישום 60 יח' * תשיעייה	chains-35318063298	2026-09-18
7290111342097	דיפנד - תחתון נשים גזרה גבוהה מדיום 14 יח'	chains-35318063298	2026-09-18
7290111351334	תמרים 650 גר קליית גת	chains-35318063298	2026-09-18
7290111358357	אגוזי קשיו  קלויים  ענק קליית גת 150 גרם	chains-35318063298	2026-09-18
7290111358388	גרעיני חמניה קלויים בקלייה כורדית קליית גת 250 גרם	chains-35318063298	2026-09-18
7290111872990	נרות גמבו מאןיירים פי ג`יי	chains-35318063298	2026-09-18
7290111935527	משחת שיניים טוטאל קלין מינט מסייעת לשיניים רגישות	chains-35318063298	2026-09-18
7290112005434	דורקס - קונדומים אוריגינל אקסטרה סייף 10 יח'	chains-35318063298	2026-09-18
7290112012777	סחוג ירוק הסדרה הכחולה (קרטון 6 יח)	chains-35318063298	2026-09-18
7290112012784	סחוג אדום הסדרה הכחולה (קרטון 6 יח)	chains-35318063298	2026-09-18
7290112015655	ממרח חלפיניו הסדרה הכחולה (קרטון 6 יח)	chains-35318063298	2026-09-18
7290112017864	שום קונפי 170  גר`מרינה	chains-35318063298	2026-09-18
7290112191069	טורטיה בורא מיני מזונות	chains-35318063298	2026-09-18
7290112191083	טורטיה מקמח חיטה מלא 320גרם 8 יח קוטר 20	chains-35318063298	2026-09-18
7290112193223	פיתות 5 יח' 420 גר' GFREE ללא גלוטן	chains-35318063298	2026-09-18
7290112199782	ביסקוויטים מקמח חיטת כוסמין בטעם וניל 140 גרם	chains-35318063298	2026-09-18
7290112494214	קליק ביסקוויט לבן 65 גר'	chains-35318063298	2026-09-18
7290112707512	זיקוק 7 סמ 5 יח 192 בקרטון 3גר כסף	chains-35318063298	2026-09-18
7290113194939	קוואקר עבה בתוספת זרעי פשתן אננס וקשיו קלוי 400 גרם	chains-35318063298	2026-09-18
7290113198609	סוכריות גומי נחשים פירות שקדיה 150 גרם	chains-35318063298	2026-09-18
7290113300194	פאוצ' נתחוני לה קט עם עוף ברוטב	chains-35318063298	2026-09-18
7290113300224	פאוץ נתחוני לה קט עם סלמון ברוטב	chains-35318063298	2026-09-18
7290113302280	חטיף נקניקיות אדום בונזו 80 ג'	chains-35318063298	2026-09-18
7290113317109	שלישיית ביצי שוקולד כשל''פ (חלב נוכרי)-הלו קיטי	chains-35318063298	2026-09-18
7290113317116	מארז שלישיית ביצי שוקולד מפרץ ההרפתקאות	chains-35318063298	2026-09-18
7290113560260	סנסודיין זוג מברשות שיניים רגישות לחניכי	chains-35318063298	2026-09-18
7290113592001	נר גדול ספרה 2 עם מעמד שחור - כסף מטאלי	chains-35318063298	2026-09-18
7290113592650	נר גדול ספרה 0 עם מעמד שחור - כסף מטאלי	chains-35318063298	2026-09-18
7290113592674	נר גדול ספרה 3 עם מעמד שחור - כסף מטאלי	chains-35318063298	2026-09-18
7290113592681	נר גדול ספרה 4 עם מעמד שחור - כסף מטאלי	chains-35318063298	2026-09-18
7290113592698	נר גדול ספרה 5 עם מעמד שחור - כסף מטאלי	chains-35318063298	2026-09-18
7290113592704	נר גדול ספרה 6 עם מעמד שחור - כסף מטאלי	chains-35318063298	2026-09-18
7290113592711	נר גדול ספרה 7 עם מעמד שחור - כסף מטאלי	chains-35318063298	2026-09-18
7290113592728	נר גדול ספרה 8 עם מעמד שחור - כסף מטאלי	chains-35318063298	2026-09-18
7290114310383	יוגורט מוקצף וניל Muller	chains-35318063298	2026-09-18
7290114653541	מארז שלישיית ביצי שוקולד כוח פי גיי	chains-35318063298	2026-09-18
7290114657563	נרות יום הולדת צבעי פסטל 12 יחידות	chains-35318063298	2026-09-18
7290114659949	מסכת פנים חד פעמית - 50 יחידות	chains-35318063298	2026-09-18
7290115078374	רובה מים עם משאבה 45 ס''מ - ספיידרמן	chains-35318063298	2026-09-18
7290115079401	בקבוק נירוסטה דופן כפולה שומר קור  ציפוי גומי 500 מל- תכלת	chains-35318063298	2026-09-18
7290115181180	TEREA - טבק אמבר לחימום	chains-35318063298	2026-09-18
7290115181203	TEREA - טבק צהוב לחימום	chains-35318063298	2026-09-18
7290115181227	TEREA - טבק טורקיז לחימום	chains-35318063298	2026-09-18
7290115181241	TEREA - טבק ברונז לחימום	chains-35318063298	2026-09-18
7290115181289	TEREA - טבק סגול לחימום	chains-35318063298	2026-09-18
7290115190366	אל אם קפסולה 10יח פקאט	chains-35318063298	2026-09-18
7290115190380	ל.מ רד פאקט) (10 חדש	chains-35318063298	2026-09-18
7290115190526	נקסט ריסס ארוך פקאט 10 יחידות	chains-35318063298	2026-09-18
7290115191325	מרלבורו  טאצ`XL פאקט) (10	chains-35318063298	2026-09-18
7290115191516	צ`יסטרפילד טבק וירג`יניה אורגינל 40גר	chains-35318063298	2026-09-18
7290115191530	טבק צסטרפילד פיין וירגיניה 30PP חפיסה	chains-35318063298	2026-09-18
7290115480757	שלישית סבון אסלה ביי ברף כחול אקטיבי אקונומיקה סוד	chains-35318063298	2026-09-18
7290116131856	הום מייד פריכיות אורז מלא מצופות בשוקולד לבן 70 גרם	chains-35318063298	2026-09-18
7290116132433	שוקולד חלב מעולה עם קשיו ומלח הימלאיה 100 גרם	chains-35318063298	2026-09-18
7290116132440	שוקולד לבן מעולה עם פיסטוק 100 גרם	chains-35318063298	2026-09-18
7290116132457	שוקולד חלב מעולה עם גביעי גלידה ולוז מסוכר 100 גרם	chains-35318063298	2026-09-18
7290116244549	זר פרחים מלאכותיים לראש | לבן	chains-35318063298	2026-09-18
7290116915166	בקבוק 500 מל טריטן עם פיית סיליקון- מיקי ג'ונג'ל	chains-35318063298	2026-09-18
7290116915951	מצופים לידיים גיל 3/6 גנרי כתום	chains-35318063298	2026-09-18
7290117221907	"דיסני - שמפו ברבי משקפיים שחור 400 מ""ל"	chains-35318063298	2026-09-18
7290117260029	קונפיטורה דובדבנים 380 ג' ויליפוד	chains-35318063298	2026-09-18
7290117266366	סטראצ'אטלה גבינה רכה 21% שומן 150 גרם	chains-35318063298	2026-09-18
7290117267332	שעועית מנומרת במי מלח 550 ג'  וילי פוד	chains-35318063298	2026-09-18
7290117268841	EURO PIZA זוג פיצה מרגריטה 2*320 גרם	chains-35318063298	2026-09-18
7290117268858	EURO PIZA זוג פיצה מרגריטה זיתים 2*320 גרם	chains-35318063298	2026-09-18
7290117383759	תחליב רחצה פלמוליב נטורלס חלב ודבש מארז זוג	chains-35318063298	2026-09-18
7290117860069	תחליב רחצה הוואי רגעים קסומים 650 גרם	chains-35318063298	2026-09-18
7290117906538	שקדים קלופים גביע אקסטרה 170 גר	chains-35318063298	2026-09-18
7290117906545	תערובת בריאות 140 גר' גביע אקסטרא	chains-35318063298	2026-09-18
7290117906569	פקאן קלוף גביע אקסטרה 130 גר	chains-35318063298	2026-09-18
7290117906699	תערובת תבשילים צהובים - שף תומר תומס	chains-35318063298	2026-09-18
7290118428398	אסם אינסטנט פודינג פאי גבינה לימון 75גרם	chains-35318063298	2026-09-18
7290118482840	"משקה סופר קידס 200 מ""ל-ענבים 12 יחידות"	chains-35318063298	2026-09-18
7290118484394	זיתים לימון כבוש מהדורת אסף גרניט 215 ג' סבא חביב	chains-35318063298	2026-09-18
7290118550099	"ארגניה - ספריי סרום חומצה היאלרונית וקרטין 100 מ""ל"	chains-35318063298	2026-09-18
7290118871804	ספריי שלג מסיבה 480 גרם	chains-35318063298	2026-09-18
7290118873068	בקבוק 500 מל פלסטיק  בוב ספוג כחול	chains-35318063298	2026-09-18
7290118874829	ממתק ליקריץ שטיחים 100 ג' - תות ורוד לבן - הלו קיטי 8*12	chains-35318063298	2026-09-18
7290118878780	שלישיית ביצי שוקולד(חלב ישראל) – סוניק	chains-35318063298	2026-09-18
7290118879398	מרשמלו מסולסל ארוך 18 גרם ברבי	chains-35318063298	2026-09-18
7290118879411	מרשמלו מסולסל ארוך 18 גרם סוניק	chains-35318063298	2026-09-18
7290119421206	ממרח עמבה בבקבוק לחיץ תבליני ביטון יוחאי 260 גרם	chains-35318063298	2026-09-18
7290119500475	פרשוואנס מגבונים ניו בורן רביעייה	chains-35318063298	2026-09-18
7290119760268	רידיפיין בורגר קצבים, רידיפיין קבב קצבים	chains-35318063298	2026-09-18
7290119777242	שוופס סודה ענבים 1.5 ליטר פיקדון	chains-35318063298	2026-09-18
7290119951376	שווארמה פרגית מבושלת להקפצה 400 גרם	chains-35318063298	2026-09-18
7290120096394	מרשמלו סוניק לבן 150גרם - וניל	chains-35318063298	2026-09-18
7290120320345	צלחות אמרקאיות ענק 10 אונ`100 יח` שקוף	chains-35318063298	2026-09-18
7290120320352	ליפתן אמרקאיות 5 אונז` 100 יח` שקוף	chains-35318063298	2026-09-18
7290120320420	מרקיות ספיר פס זהב 10 יח` הנמל	chains-35318063298	2026-09-18
7290120320659	סלטינה אמרקאית 100 יח`*שקוף*	chains-35318063298	2026-09-18
7290120320956	מרשמלו ענק מסולסל בטעם וניל תות 330 גרם 22  יח`	chains-35318063298	2026-09-18
7290120343801	פולי סויה בתרמילים קפואים פילד גוד	chains-35318063298	2026-09-18
7290120663091	בונבוניירה מתנה שוקו נאטס 140גרם - אגוזים מצופים שוקולד 1/12	chains-35318063298	2026-09-18
7290120663244	בונבוניריה אהבה 125 גרם - לבבות שוקולד / 1/14	chains-35318063298	2026-09-18
7290120664739	סוכריות ג'לי פירות  600 ג' שמחה	chains-35318063298	2026-09-18
7290120870611	טופי FRIT סטריפ בטעמי פירות 112 גר גורי	chains-35318063298	2026-09-18
7290121163095	קולגייט ילדים משחת שיניים + מברשת באטמן 6+	chains-35318063298	2026-09-18
7290121163118	משחת שיניים ילדים ברבי 6+ + מברשת 6+	chains-35318063298	2026-09-18
7290121290197	קאמל כחול לייט 10 יח	chains-35318063298	2026-09-18
7290121290845	טבק אמריקן ספיריט כחול בודד	chains-35318063298	2026-09-18
7290121750332	סנט מוריץ - PURE ג'ל כביסה 4 ב-1 בניחוח תכלת  2 ליטר	chains-35318063298	2026-09-18
7290121800563	כוס פלסטיק עם קשית - סטיץ' פסטלי	chains-35318063298	2026-09-18
7290121800716	קערת פלסטיק עם קשית - מיני צבעי הקשת	chains-35318063298	2026-09-18
7290121801119	קערת פלסטיק עם קשית - סטיץ' פסטלי	chains-35318063298	2026-09-18
7290121802055	בקבוק טריטן 700 מ''ל עם צמידים - ספיידרמן אייקונים	chains-35318063298	2026-09-18
7290121802321	"סוכריות גומי נחש סוכר 100 גרם כשל""פ"	chains-35318063298	2026-09-18
7290121802376	סוכריות גומי דובדבן מוברק 100 גרם כשלפ	chains-35318063298	2026-09-18
7290121803816	"בקבוק נירוסטה 600 מ""ל פיית סיליקון - ליגת האלופות"	chains-35318063298	2026-09-18
7290121804110	"בקבוק נירוסטה 600 מ""ל פיית סיליקון - ברבי קלאסית"	chains-35318063298	2026-09-18
7290122591910	"חמאת שקד טבעי 300 גרם בד""צ עד""ח"	chains-35318063298	2026-09-18
7290122632132	משחת שיניים טוטאל הלבנה למתקדמת 24 שעות הגנה*	chains-35318063298	2026-09-18
7290122632156	"מארז זוג משחת שיניים טוטאל הגנה פעילה אוריגינל 100 מ""ל קולגייט"	chains-35318063298	2026-09-18
7290122632330	משחת שיניים מקס פרש נוקאאוט של נשימה רעננה טכנולוגיית אולטרה פריז וקריסטלים מרעננים 125 מ״ל מארז זוג	chains-35318063298	2026-09-18
7290122632446	קולגייט משחת שיניים טוטאל הגנה פעילה פחם לניקוי עמוק 75 מל  מארז זוג	chains-35318063298	2026-09-18
7290122637144	תבשיל אישי נודלס בסגנון טום יאם TIK-TAK	chains-35318063298	2026-09-18
7290123440019	"פצפוצי אורז מלא ללת""ס ומלח דגש 350 גרם"	chains-35318063298	2026-09-18
7290123440033	פצפוצי אורז לבן דגש 350 גרם	chains-35318063298	2026-09-18
7290123770192	אמיצ'לי - מארז לב 125 גרם 2026	chains-35318063298	2026-09-18
7291044081305	זוג נורת לד DL 12W E27 A60 SAFETY	chains-35318063298	2026-09-18
7297292000341	פלוש אמריקאי קטן +5-1עור	chains-35318063298	2026-09-18
7297292000372	כיפה פלוש אמריקאי גדול	chains-35318063298	2026-09-18
7297395000019	בדי בדיקה טהרה רגילים	chains-35318063298	2026-09-18
7297395000064	בדי בדיקה טהרה מארז שלישיות	chains-35318063298	2026-09-18
7297488099951	מלוחה 5% טבעונית 250 גרם	chains-35318063298	2026-09-18
72991398	סיגר' טיים בלו בודד	chains-35318063298	2026-09-18
72991428	ברודווי ארוך חפיסה	chains-35318063298	2026-09-18
732494000609	קרטורס פופקורן רק הגבינה 184 גרם	chains-35318063298	2026-09-18
7350075691393	HUMBLE קיסמי שיניים תירס עם חוט דנטלי כפול 36 יח'	chains-35318063298	2026-09-18
7350075691409	HUMBLE קיסמי שיניים פחם עם חוט דנטלי כפול 36 יח'	chains-35318063298	2026-09-18
742761075322	"מארז רוגלך  בטעמים""יניב"" 360גר"	chains-35318063298	2026-09-18
745314078948	גרגירי תירס  מבושלים- בים בם TOGO	chains-35318063298	2026-09-18
74570024001	גלידת שמנת תות שדה 500 מל	chains-35318063298	2026-09-18
74570174003	"גלידה מקדמיה 473 מ""ל האגן דאז"	chains-35318063298	2026-09-18
74570703890	"גלידה האגן דאז פרלינים 473 מ""ל"	chains-35318063298	2026-09-18
748322707404	"מגבוני טואלט לחים נשטפים ""לשבת"" שלישיה  3*60  ""בליס"""	chains-35318063298	2026-09-18
748322707541	רוטב פיצה עם אורגנו כשל''פ 680 גר' ''ליברס''	chains-35318063298	2026-09-18
7509546678702	"משחת שיניים טוטל אנטי טרטר 100 מ""ל קולגייט"	chains-35318063298	2026-09-18
7613031381494	גורמה גולד פטה עוף שמורי מזון מלא לחתולים בוגרים	chains-35318063298	2026-09-18
7613035027022	מזון לגורי כלבים קטנים פורינה ONE	chains-35318063298	2026-09-18
7614500010310	טובלרון שוקולד לבן 100 גרם כשר	chains-35318063298	2026-09-18
7622201402402	מילקה - עוגיות שוקולד צ'יפס קקאו עם קרם חלב 52 גרם	chains-35318063298	2026-09-18
7622201637071	ממרח גבינת פרוטאין 175 ג' פלדלפיה	chains-35318063298	2026-09-18
7622201802394	מילקה שוקולד חלב 100 גרם            חדש	chains-35318063298	2026-09-18
7622202291944	מארז חמישיית עוגת ספוג במילוי וניל 160 ג' 7DAYS	chains-35318063298	2026-09-18
7622202301032	ממרח גבינת עם סלמון   175 ג' פילדלפה	chains-35318063298	2026-09-18
7622210413888	טובלרון - טייני שוקולד חלב 200 גרם	chains-35318063298	2026-09-18
7622300340292	גבינת שמנת 11% שומן 175 ג' פילדלפיה	chains-35318063298	2026-09-18
7622300756383	ממרח גבינת עם שוקולד מילקה  175 ג' פילדלפיה	chains-35318063298	2026-09-18
7630486401874	קנדרל ממתיק שולחני על בסיס סוכרלוז - 100 שקיות אישיות	chains-35318063298	2026-09-18
769904001857	"פסטה קונכיות  220 גר' כשל""פ"	chains-35318063298	2026-09-18
77343000233	נרות חימום מנורה שי נר) (50	chains-35318063298	2026-09-18
7790580426750	6737540וופל בון בון XL קראנצי 45ג	chains-35318063298	2026-09-18
7791293048871	"אקס - דאודורנט ספריי לגבר בלאק נייט 150 מ""ל"	chains-35318063298	2026-09-18
7791293048888	"אקס - דאודורנט ספריי לגבר בלאק 150 מ""ל"	chains-35318063298	2026-09-18
7791293048895	"אקס - דאודורנט ספריי לגבר מרין 150 מ""ל"	chains-35318063298	2026-09-18
7791293048901	"אקס - דאודורנט ספריי לגבר מאסק קינמון ואמבר 150 מ""ל"	chains-35318063298	2026-09-18
7804414017127	יין שרדונה מונטסאנו	chains-35318063298	2026-09-18
788364066169	ג'לי ראש דשא תות 40 גר'   ורוד	chains-35318063298	2026-09-18
788364066213	"ג'לי ראש דשא אבטיח 40 גר' בד""צ"	chains-35318063298	2026-09-18
788364066220	"ג'לי ראש דשא קולה 40 גר' בד""צ"	chains-35318063298	2026-09-18
788792288041	מאגדת קראנצ'י רואופ 10 גר' - תות (10 יח' במארז)	chains-35318063298	2026-09-18
78895153453	רוטב סויה בהיר LEE KUM KEE	chains-35318063298	2026-09-18
8000070020511	פולי קפה אורו לוואצה 250 גרם	chains-35318063298	2026-09-18
8000070064553	קפסולות אספרסו לוואצה רוסה 10 16 יח	chains-35318063298	2026-09-18
8000070064577	קפסולות קפה לוואצה קוואליטה אורו חוזק 8	chains-35318063298	2026-09-18
8000380005963	וופל קוארדטיני שוקולד לואקר 125 גרם	chains-35318063298	2026-09-18
8000380154791	שלישיית וופל טורטינה לואקר 21 גרם	chains-35318063298	2026-09-18
8000500192801	פררו - בונבוניירה 100 גרם	chains-35318063298	2026-09-18
8001090336446	פמפרס בייבי דריי חיתולים מידה 4 34 יח	chains-35318063298	2026-09-18
8001090336521	פמפרס בייבי דריי חיתולים מידה 5 30 יח	chains-35318063298	2026-09-18
8001090375230	"מרכך מרוכז פנטן לחות מוגברת 200 מ""ל"	chains-35318063298	2026-09-18
8001090832818	"פנטן קונדישנר נוסחה קלאסית  660מ""ל"	chains-35318063298	2026-09-18
8001090832856	פנטן מרכך מרוקאי משקם 660 מל	chains-35318063298	2026-09-18
8001090891273	לנור כדוריות הבושם בניחוח סחלב  210 גר'	chains-35318063298	2026-09-18
8001505000573	מעדן דומדמניות שחורות 250 ג FIORDIFRUTTA	chains-35318063298	2026-09-18
8001561530809	גושי טונה במי מלח 3X80 גר(32	chains-35318063298	2026-09-18
8001620017449	סאן בנדטו ספורט 500מל	chains-35318063298	2026-09-18
